Country,Baseline.Num,Baseline.FT,Intervention.Num,Intervention.FT,Baseline.Rate,Intervention.Rate,site,age
Cameroon,6,12,10,17.227397260274,0.5,0.580470737913485,43,0-14
Cameroon,59,12,72,16.9972602739726,4.91666666666667,4.23597678916828,47,0-14
Cameroon,7,12,8,19.9890410958904,0.583333333333333,0.400219298245614,48,0-14
Cameroon,1,12,5,21.6,0.0833333333333333,0.231481481481481,49,0-14
Cameroon,10,12,26,21.8958904109589,0.833333333333333,1.18743743743744,50,0-14
Cameroon,6,12,3,20.0219178082192,0.5,0.14983579638752,51,0-14
Cameroon,19,12,33,21.9287671232877,1.58333333333333,1.50487256371814,86,0-14
DRC,25,12,64,22.2904109589041,2.08333333333333,2.87118977384464,5,0-14
DRC,16,12,39,22.1917808219178,1.33333333333333,1.75740740740741,14,0-14
DRC,101,12,179,22.158904109589,8.41666666666667,8.07801681503464,15,0-14
DRC,68,12,116,22.0602739726027,5.66666666666667,5.25832091405863,22,0-14
DRC,35,12,106,22.1260273972603,2.91666666666667,4.79073798910351,23,0-14
DRC,18,12,94,22.2904109589041,1.5,4.21705998033432,24,0-14
DRC,24,12,88,21.8958904109589,2,4.01901901901902,25,0-14
DRC,23,12,108,22.2904109589041,1.91666666666667,4.84513274336283,26,0-14
DRC,36,12,125,22.0931506849315,3,5.65786210317461,27,0-14
DRC,38,12,195,22.1260273972603,3.16666666666667,8.81315007429419,28,0-14
DRC,22,12,91,22.0931506849315,1.83333333333333,4.11892361111111,29,0-14
DRC,23,12,83,22.1917808219178,1.91666666666667,3.74012345679013,30,0-14
DRC,39,12,54,22.2904109589041,3.25,2.42256637168142,31,0-14
DRC,19,12,95,22.2904109589041,1.58333333333333,4.26192232055064,53,0-14
DRC,50,12,172,22.2575342465753,4.16666666666667,7.72772033481045,56,0-14
DRC,141,12,133,22.158904109589,11.75,6.00210187932741,60,0-14
DRC,65,12,279,22.2904109589041,5.41666666666667,12.516592920354,63,0-14
DRC,75,12,204,22.2575342465753,6.25,9.16543574593798,64,0-14
DRC,18,12,43,22.2575342465753,1.5,1.93193008370261,68,0-14
DRC,4,12,89,22.2575342465753,0.333333333333333,3.99864598719843,93,0-14
DRC,15,12,126,22.2904109589041,1.25,5.65265486725664,120,0-14
Kenya,0,12,3,20.9753424657534,0,0.143025078369906,66,0-14
Kenya,173,12,354,21.041095890411,14.4166666666667,16.82421875,71,0-14
Kenya,0,12,3,20.9753424657534,0,0.143025078369906,73,0-14
Kenya,7,12,13,20.7123287671233,0.583333333333333,0.627645502645502,78,0-14
Kenya,7,12,25,21.041095890411,0.583333333333333,1.18815104166666,85,0-14
Kenya,2,12,6,21.041095890411,0.166666666666667,0.285156249999999,88,0-14
Kenya,1,12,3,21.041095890411,0.0833333333333333,0.142578125,96,0-14
Kenya,4,12,3,20.5479452054795,0.333333333333333,0.146,98,0-14
Kenya,0,12,1,20.9424657534247,0,0.0477498691784405,103,0-14
Kenya,8,12,2,21.041095890411,0.666666666666667,0.0950520833333331,104,0-14
Kenya,0,12,3,21.0082191780822,0,0.142801251956181,105,0-14
Kenya,2,12,0,21.0082191780822,0.166666666666667,0,106,0-14
Kenya,3,12,17,21.0082191780822,0.25,0.809207094418362,111,0-14
